Transaction_ID,Amount,Distance_from_Home,Device_Type,IP_Risk_Score,Is_Night_Transaction,Is_Fraud
9408,25.65,0.0123,0,0.63,1,0
9409,53.35,0.0123,0,0.32,0,0
9410,6.81,0.0123,1,0.36,0,0
9411,166.02,0.0123,0,0.53,0,0
9412,12.01,0.0123,2,0.55,0,0
9413,76.75,0.0123,2,0.15,0,0
9414,43.89,0.0123,0,0.05,0,0
9415,31.7,0.0123,0,0.74,0,0
9416,14.94,4.8088,2,0.89,0,1
9417,2455.31,0.0123,1,0.41,1,1
9418,104.97,0.0123,2,0.16,1,0
9419,4382.27,0.0123,2,0.95,0,1
9420,25.51,0.0123,0,0.47,0,0
9421,14.04,0.0123,2,0.48,1,0
9422,28.64,0.0123,2,0.76,1,0
9423,11.28,0.0123,0,0.31,0,0
9424,53.91,0.0123,2,0.14,1,0
9425,95.81,0.0123,1,0.82,1,1
9426,44.64,0.0123,0,0.18,0,0
9427,54.56,0.0123,1,0.28,1,0
9428,104.38,0.0123,1,0.13,0,0
9429,95.26,0.0123,2,0.04,0,0
9430,53.0,0.0123,2,0.19,0,0
9431,26.16,0.0123,0,0.8,0,0
9432,87.55,0.0123,0,0.93,0,0
9433,13.12,0.0123,2,0.41,1,0
9434,99.62,0.0123,0,0.7,0,0
9435,28.24,0.0123,1,0.41,0,0
9436,49.33,0.0123,0,0.73,0,0
9437,15.96,0.0123,0,0.16,0,0
9438,25.7,0.0123,0,0.19,0,0
9439,9.61,4.8088,2,0.83,1,1
9440,9.71,0.0123,0,0.36,0,0
9441,23.64,0.0123,2,0.9,0,0
9442,53.19,0.0123,0,0.13,0,0
9443,22.42,0.0123,0,0.46,0,0
9444,159.29,0.0123,2,0.43,0,0
9445,343.05,0.0123,2,0.47,1,0
9446,7.3,0.0123,0,0.1,0,0
9447,10.34,0.0123,0,0.24,0,0
9448,10.98,0.0123,0,0.13,0,0
9449,44.54,0.0123,1,0.62,0,0
9450,14.74,0.0123,0,0.43,0,0
9451,44.82,0.0123,2,0.82,0,0
9452,111.6,0.0123,2,0.4,0,0
9453,346.41,0.0123,0,0.74,0,0
9454,27.67,0.0123,1,0.1,0,0
9455,7.0,0.0123,2,0.02,0,0
9456,5.93,0.0123,0,0.89,0,0
9457,13.92,0.0123,0,0.38,1,0
9458,16.43,0.0123,2,0.81,0,0
9459,12.12,0.0123,1,0.9,0,0
9460,12.65,0.0123,1,0.12,0,0
9461,26.97,4.8088,1,0.87,0,1
9462,40.26,0.0123,0,0.37,0,0
9463,29.4,0.0123,2,0.14,0,0
9464,39.5,0.0123,1,0.86,0,0
9465,13.87,0.0123,0,0.12,1,0
9466,42.53,0.0123,0,0.01,1,0
9467,17.37,0.0123,2,0.27,0,0
9468,15.71,0.0123,1,0.2,0,0
9469,43.44,0.0123,0,0.77,0,0
9470,70.56,4.8088,2,0.39,0,0
9471,38.69,0.0123,0,0.51,1,0
9472,30.87,0.0123,2,0.43,1,0
9473,29.81,0.0123,0,0.4,0,0
9474,15.47,0.0123,0,0.36,0,0
9475,73.38,0.0123,2,0.59,0,0
9476,38.88,0.0123,0,0.06,0,0
9477,34.47,0.0123,2,0.45,0,0
9478,1431.08,0.0123,0,0.95,0,1
9479,46.16,0.0123,0,0.47,0,0
9480,35.56,0.0123,2,0.29,0,0
9481,49.49,0.0123,0,0.79,0,0
9482,16.64,0.0123,2,0.08,0,0
9483,19.42,0.0123,2,0.83,0,0
9484,62.78,0.0123,0,0.3,0,0
9485,50.66,0.0123,0,0.48,0,0
9486,33.33,0.0123,2,0.16,0,0
9487,3673.77,4.8088,2,0.76,0,1
9488,25.27,0.0123,0,0.77,0,0
9489,16.96,0.0123,0,0.22,0,0
9490,29.13,0.0123,2,0.23,0,0
9491,29.58,0.0123,2,0.82,0,0
9492,47.85,4.8088,0,0.52,0,0
9493,49.57,0.0123,2,0.15,1,0
9494,16.25,0.0123,2,0.53,0,0
9495,25.76,4.8088,0,0.54,1,1
9496,41.89,0.0123,0,0.75,1,0
9497,21.34,0.0123,2,0.79,0,0
9498,375.91,0.0123,2,0.05,0,0
9499,9.62,0.0123,0,0.44,0,0
9500,32.53,0.0123,0,0.16,0,0
9501,40.23,0.0123,0,0.27,0,0
9502,29.3,0.0123,1,0.32,0,0
9503,16.62,0.0123,2,0.84,0,0
9504,24.18,0.0123,2,0.13,0,0
9505,30.34,0.0123,0,0.32,0,0
9506,21.11,0.0123,0,0.05,0,0
9507,23.17,0.0123,0,0.85,0,0
9508,7.89,0.0123,0,0.45,0,0
9509,33.81,0.0123,2,0.47,1,0
9510,3173.97,0.0123,2,0.22,0,1
9511,2707.42,0.0123,2,0.88,0,1
9512,5009.34,0.0123,2,0.43,0,1
9513,658.88,0.0123,0,0.16,0,0
9514,29.21,0.0123,1,0.64,0,0
9515,28.26,0.0123,2,0.71,0,0
9516,38.53,0.0123,2,0.45,0,0
9517,2567.95,0.0123,1,0.31,0,1
9518,1497.21,0.0123,2,0.91,0,1
9519,27.55,0.0123,2,0.21,0,0
9520,43.0,0.0123,2,0.01,0,0
9521,28.98,0.0123,2,0.57,0,0
9522,31.16,0.0123,2,0.61,0,0
9523,33.54,0.0123,0,0.52,0,0
9524,34.54,0.0123,1,0.22,0,0
9525,64.1,4.8088,0,0.06,1,1
9526,33.99,0.0123,2,0.32,1,0
9527,1337.73,0.0123,0,0.98,0,1
9528,676.05,0.0123,0,0.56,1,1
9529,43.39,0.0123,2,0.82,0,0
9530,48.18,0.0123,0,0.61,0,0
9531,20.6,0.0123,2,0.05,0,0
9532,10.89,0.0123,2,0.29,0,0
9533,41.06,0.0123,2,0.4,0,0
9534,92.31,4.8088,1,0.15,0,0
9535,3.02,0.0123,1,0.03,0,0
9536,25.32,0.0123,0,0.09,0,0
9537,23.37,0.0123,2,0.42,0,0
9538,131.06,0.0123,0,0.43,0,0
9539,24.43,0.0123,2,0.64,0,0
9540,34.03,0.0123,0,0.02,1,0
9541,30.34,0.0123,0,0.71,0,0
9542,52.09,0.0123,2,0.86,0,0
9543,309.0,0.0123,2,0.28,0,0
9544,11.01,0.0123,2,0.93,0,0
9545,18.48,0.0123,0,0.96,1,1
9546,38.18,0.0123,2,0.75,1,0
9547,1233.56,0.0123,0,0.97,1,1
9548,23.24,0.0123,0,0.45,0,0
9549,42.5,0.0123,2,0.58,1,0
9550,41.12,0.0123,0,0.71,0,0
9551,842.7,0.0123,2,0.27,1,1
9552,45.25,0.0123,1,0.02,0,0
9553,22.73,0.0123,0,0.01,0,0
9554,211.32,0.0123,2,0.34,0,0
9555,9.76,0.0123,0,0.65,0,0
9556,23.42,0.0123,2,0.06,0,0
9557,92.86,0.0123,2,0.05,0,0
9558,10.19,0.0123,0,0.84,1,1
9559,77.73,0.0123,2,0.93,0,0
9560,1702.77,0.0123,0,0.21,0,1
9561,37.09,0.0123,0,0.67,1,0
9562,15.34,0.0123,0,0.09,0,0
9563,42.78,0.0123,2,0.18,0,0
9564,57.59,0.0123,0,0.71,0,0
9565,27.49,0.0123,0,0.12,0,0
9566,499.9,0.0123,2,0.1,0,0
9567,34.85,0.0123,1,0.33,0,0
9568,20.35,0.0123,2,0.0,1,0
9569,21.12,0.0123,2,0.31,0,0
9570,39.05,0.0123,0,0.13,0,0
9571,48.03,0.0123,1,0.17,0,0
9572,75.68,0.0123,0,0.02,0,0
9573,9.5,0.0123,2,0.53,0,0
9574,13.92,0.0123,2,0.2,0,0
9575,82.85,0.0123,2,0.01,0,0
9576,52.31,0.0123,1,0.0,0,0
9577,64.54,0.0123,1,0.19,0,0
9578,25.27,0.0123,0,0.99,0,0
9579,36.23,0.0123,0,0.92,0,0
9580,28.47,4.8088,2,0.54,0,0
9581,23.69,4.8088,0,0.0,0,0
9582,14.39,0.0123,1,0.66,0,0
9583,23.93,0.0123,0,0.62,1,0
9584,309.16,0.0123,0,0.7,0,0
9585,66.73,0.0123,0,0.25,0,0
9586,45.57,0.0123,0,0.66,0,0
9587,10.44,0.0123,0,0.39,0,0
9588,40.88,0.0123,2,0.11,1,0
9589,25.4,0.0123,2,0.74,0,0
9590,351.2,0.0123,2,0.08,1,0
9591,11.0,0.0123,0,0.22,0,0
9592,58.02,4.8088,2,0.36,0,0
9593,104.34,0.0123,2,0.67,0,0
9594,45.85,0.0123,1,0.95,0,0
9595,14.97,0.0123,2,0.28,0,0
9596,11.52,0.0123,0,0.66,1,0
9597,5.46,0.0123,0,0.4,1,0
9598,24.0,0.0123,0,0.63,0,0
9599,68.63,0.0123,1,0.5,1,0
9600,409.43,0.0123,2,1.0,0,1
9601,26.08,0.0123,2,0.78,0,0
9602,52.74,0.0123,2,0.74,0,0
9603,22.58,4.8088,0,0.17,0,0
9604,87.5,0.0123,2,0.53,1,0
9605,40.7,0.0123,0,0.79,0,0
9606,38.73,0.0123,0,0.88,1,1
9607,43.49,0.0123,1,0.49,0,0
9608,50.05,0.0123,2,0.77,0,0
9609,20.39,0.0123,0,0.13,1,0
9610,16.47,0.0123,2,0.65,0,0
9611,33.65,0.0123,2,0.55,0,0
9612,118.76,0.0123,2,0.51,0,0
9613,52.8,0.0123,2,0.45,0,0
9614,56.21,0.0123,2,0.93,0,0
9615,31.14,0.0123,0,0.93,1,1
9616,49.5,0.0123,2,0.53,0,0
9617,4596.37,0.0123,2,0.02,0,1
9618,134.58,0.0123,2,0.87,0,0
9619,19.05,0.0123,1,0.91,0,0
9620,40.35,0.0123,0,0.16,0,0
9621,60.75,0.0123,2,0.44,0,0
9622,41.2,0.0123,2,0.41,0,0
9623,26.47,0.0123,1,0.43,0,0
9624,18.19,0.0123,0,0.01,0,0
9625,18.55,0.0123,2,0.68,1,0
9626,1808.49,0.0123,2,0.89,0,1
9627,57.82,0.0123,2,0.09,0,0
9628,25.36,0.0123,1,0.12,0,0
9629,57.58,0.0123,0,0.15,1,0
9630,11.91,0.0123,2,0.64,0,0
9631,31.72,4.8088,0,0.82,0,1
9632,34.74,0.0123,2,0.96,0,0
9633,43.27,0.0123,0,0.36,0,0
9634,3421.66,0.0123,2,0.38,0,1
9635,16.9,0.0123,1,0.31,0,0
9636,2528.11,0.0123,0,0.29,0,1
9637,121.2,0.0123,0,0.77,0,0
9638,13.37,0.0123,1,0.27,0,0
9639,48.62,0.0123,2,0.39,0,0
9640,22.1,0.0123,2,0.01,1,0
9641,78.63,0.0123,0,0.17,0,0
9642,78.6,0.0123,0,0.55,0,0
9643,564.29,0.0123,1,0.92,1,1
9644,89.64,0.0123,0,0.19,0,0
9645,21.34,0.0123,2,0.11,0,0
9646,16.07,0.0123,0,0.23,0,0
9647,30.52,0.0123,2,0.55,0,0
9648,6.22,0.0123,0,0.95,0,0
9649,20.55,0.0123,0,0.75,1,0
9650,6.21,0.0123,0,0.89,0,0
9651,55.18,0.0123,0,0.1,0,0
9652,47.44,0.0123,2,0.48,0,0
9653,40.88,0.0123,2,0.17,0,0
9654,52.61,0.0123,0,0.69,0,0
9655,35.39,0.0123,2,0.95,0,0
9656,62.8,0.0123,1,0.91,0,0
9657,24.89,0.0123,0,0.37,0,0
9658,25.87,0.0123,0,0.17,0,0
9659,89.24,0.0123,2,0.09,0,0
9660,14.35,0.0123,2,0.31,0,0
9661,130.28,0.0123,2,0.87,1,1
9662,17.52,0.0123,2,0.35,0,0
9663,13.65,0.0123,0,0.14,0,0
9664,810.27,0.0123,2,0.52,0,0
9665,29.52,0.0123,0,0.4,1,0
9666,40.76,0.0123,2,0.68,0,0
9667,46.98,0.0123,0,0.94,0,0
9668,371.96,0.0123,1,0.57,0,0
9669,3377.96,0.0123,2,0.01,1,1
9670,58.98,0.0123,0,0.72,0,0
9671,52.6,0.0123,0,0.2,0,0
9672,85.06,0.0123,0,0.03,1,0
9673,10.97,0.0123,0,0.03,0,0
9674,35.04,0.0123,0,0.49,1,0
9675,9.88,0.0123,0,0.8,0,0
9676,249.76,4.8088,0,0.07,0,0
9677,116.1,0.0123,2,0.05,0,0
9678,450.26,0.0123,0,0.51,0,0
9679,24.65,0.0123,0,0.79,0,0
9680,1949.94,0.0123,2,0.65,0,1
9681,7.78,0.0123,0,0.63,0,0
9682,25.83,0.0123,0,0.69,0,0
9683,16.83,0.0123,2,0.28,0,0
9684,41.09,0.0123,2,0.77,1,0
9685,25.61,0.0123,0,0.87,0,0
9686,3.83,0.0123,0,0.51,0,0
9687,418.98,4.8088,2,0.69,0,0
9688,32.18,0.0123,0,1.0,0,0
9689,29.48,0.0123,0,0.76,0,0
9690,36.34,0.0123,2,0.78,1,0
9691,27.04,0.0123,2,0.95,0,0
9692,2601.87,0.0123,0,0.94,0,1
9693,47.83,0.0123,2,0.81,1,1
9694,15.99,0.0123,0,0.16,0,0
9695,1007.0,0.0123,0,0.79,0,1
9696,585.36,0.0123,0,0.17,0,0
9697,656.09,0.0123,2,0.03,1,1
9698,389.95,0.0123,2,0.97,1,1
9699,19.76,0.0123,2,0.16,1,0
9700,80.59,0.0123,0,0.14,1,0
9701,16.13,0.0123,0,0.55,0,0
9702,100.13,0.0123,2,0.03,0,0
9703,48.81,0.0123,2,0.53,0,0
9704,88.63,0.0123,2,0.25,0,0
9705,27.15,0.0123,2,0.44,0,0
9706,29.52,0.0123,0,0.44,1,0
9707,14.99,0.0123,0,0.21,0,0
9708,71.8,0.0123,0,0.96,0,0
9709,48.05,0.0123,0,0.71,0,0
9710,50.51,0.0123,2,0.25,0,0
9711,19.65,0.0123,2,0.81,0,0
9712,7.01,0.0123,2,0.51,0,0
9713,31.36,0.0123,2,0.12,1,0
9714,23.02,0.0123,2,0.7,0,0
9715,19.26,0.0123,1,0.88,0,0
9716,60.83,0.0123,2,0.46,0,0
9717,1285.94,0.0123,0,0.92,0,1
9718,24.42,0.0123,2,0.29,0,0
9719,60.28,4.8088,2,0.02,1,1
9720,35.27,0.0123,2,0.5,1,0
9721,67.48,0.0123,1,0.19,0,0
9722,10.69,0.0123,1,0.82,0,0
9723,122.13,0.0123,2,0.71,0,0
9724,16.2,0.0123,0,0.48,0,0
9725,98.53,0.0123,2,0.63,0,0
9726,80.18,0.0123,0,0.67,0,0
9727,228.72,0.0123,0,0.98,0,0
9728,24.49,0.0123,0,0.06,0,0
9729,16.38,0.0123,0,0.11,0,0
9730,31.58,4.8088,1,0.03,0,0
9731,22.09,0.0123,0,0.87,0,0
9732,6.88,0.0123,2,0.66,0,0
9733,13.62,0.0123,2,0.71,0,0
9734,84.22,0.0123,0,0.04,1,0
9735,44.07,4.8088,0,0.96,0,1
9736,22.01,0.0123,0,0.53,0,0
9737,56.78,0.0123,0,0.48,0,0
9738,25.5,0.0123,1,0.83,1,1
9739,17.48,0.0123,2,0.63,1,0
9740,40.79,0.0123,2,0.04,0,0
9741,46.93,0.0123,2,0.89,1,1
9742,10.84,0.0123,0,0.04,0,0
9743,20.44,0.0123,0,0.86,1,1
9744,33.36,0.0123,1,0.78,1,0
9745,30.61,0.0123,0,0.21,0,0
9746,19.74,0.0123,1,0.87,1,1
9747,20.46,0.0123,0,0.19,0,0
9748,5.27,0.0123,0,0.94,0,0
9749,26.47,0.0123,2,0.92,1,1
9750,44.82,0.0123,0,0.65,0,0
9751,76.27,0.0123,0,0.26,0,0
9752,30.84,4.8088,0,0.92,0,1
9753,1898.16,0.0123,0,0.78,0,0
9754,86.18,0.0123,2,0.96,0,0
9755,6.31,0.0123,0,0.15,0,0
9756,28.8,0.0123,1,0.14,0,0
9757,16.67,0.0123,0,0.47,0,0
9758,430.15,0.0123,0,0.89,0,0
9759,49.88,0.0123,2,0.15,0,0
9760,67.83,0.0123,0,0.49,1,0
9761,26.56,0.0123,0,0.89,0,0
9762,72.54,0.0123,0,0.62,0,0
9763,34.45,0.0123,2,0.24,0,0
9764,256.24,0.0123,2,0.04,1,0
9765,27.0,0.0123,0,0.47,1,0
9766,2834.23,4.8088,2,0.99,1,1
9767,13.01,0.0123,0,0.85,0,0
9768,22.36,0.0123,2,0.51,0,0
9769,20.26,0.0123,2,0.91,0,0
9770,26.39,4.8088,2,0.97,0,1
9771,3968.38,0.0123,2,0.81,0,1
9772,28.96,0.0123,0,0.38,0,0
9773,44.21,0.0123,2,0.58,0,0
9774,39.93,0.0123,0,0.56,0,0
9775,86.47,0.0123,2,0.01,0,0
9776,15.65,0.0123,2,0.73,0,0
9777,19.12,0.0123,2,0.08,1,0
9778,29.16,0.0123,0,0.72,1,0
9779,72.06,0.0123,0,0.5,0,0
9780,80.83,0.0123,2,0.29,0,0
9781,49.72,0.0123,0,0.12,0,0
9782,73.84,0.0123,2,0.02,0,0
9783,35.56,0.0123,0,0.26,1,0
9784,2805.96,0.0123,0,0.75,0,1
9785,46.89,0.0123,0,0.16,0,0
9786,28.73,0.0123,0,0.3,0,0
9787,40.41,0.0123,0,0.14,0,0
9788,12.96,4.8088,0,0.97,0,1
9789,15.61,0.0123,2,0.26,0,0
9790,68.38,0.0123,0,0.44,0,0
9791,1432.44,0.0123,0,1.0,0,1
9792,71.58,0.0123,0,0.12,0,0
9793,1397.83,0.0123,0,0.05,0,1
9794,28.02,0.0123,2,0.47,0,0
9795,37.02,0.0123,0,0.2,0,0
9796,55.8,0.0123,1,0.89,0,0
9797,20.72,0.0123,1,0.61,1,0
9798,50.81,0.0123,2,0.5,1,0
9799,61.31,0.0123,0,0.5,0,0
9800,84.55,0.0123,0,0.68,1,0
9801,23.03,0.0123,2,0.47,0,0
9802,142.82,0.0123,0,0.49,0,0
9803,346.38,0.0123,2,0.79,0,0
9804,12.35,0.0123,1,0.7,0,0
9805,9.74,0.0123,0,0.65,0,0
9806,60.94,0.0123,2,0.23,1,0
9807,458.42,0.0123,0,0.5,0,0
9808,40.57,0.0123,1,0.34,1,0
9809,39.01,0.0123,2,0.09,1,0
9810,46.86,0.0123,2,0.87,0,0
9811,520.54,0.0123,2,0.51,0,0
9812,967.97,0.0123,2,0.25,0,1
9813,883.29,0.0123,0,0.5,1,1
9814,48.45,0.0123,2,0.24,1,0
9815,35.18,4.8088,2,0.68,0,0
9816,13.89,0.0123,2,0.85,1,1
9817,8.21,0.0123,2,0.03,0,0
9818,58.42,0.0123,0,0.32,0,0
9819,704.94,0.0123,0,0.07,1,1
9820,12.52,0.0123,1,0.42,0,0
9821,14.7,0.0123,2,0.13,0,0
9822,11.81,0.0123,2,0.09,0,0
9823,122.46,0.0123,2,0.57,0,0
9824,104.53,0.0123,2,0.45,0,0
9825,10.64,0.0123,0,0.56,0,0
9826,86.68,0.0123,2,0.54,0,0
9827,45.8,0.0123,0,0.82,0,0
9828,58.8,0.0123,1,0.74,0,0
9829,47.08,0.0123,1,0.54,0,0
9830,45.79,0.0123,2,0.57,0,0
9831,99.41,0.0123,0,0.04,0,0
9832,37.98,0.0123,0,0.82,0,0
9833,23.62,0.0123,0,0.56,0,0
9834,32.43,0.0123,0,0.97,0,0
9835,30.18,0.0123,2,0.23,1,0
9836,45.38,0.0123,2,0.26,1,0
9837,47.41,0.0123,2,0.09,0,0
9838,80.03,0.0123,2,0.01,1,0
9839,28.34,0.0123,2,0.34,0,0
9840,37.62,0.0123,0,0.23,0,0
9841,562.58,4.8088,0,0.26,0,1
9842,52.18,0.0123,2,0.74,0,0
9843,29.43,0.0123,2,0.27,0,0
9844,25.78,0.0123,2,0.52,1,0
9845,21.12,0.0123,2,0.95,0,0
9846,447.76,0.0123,2,0.22,0,0
9847,49.77,0.0123,0,0.85,0,0
9848,31.26,0.0123,0,0.85,0,0
9849,15.06,0.0123,2,0.84,0,0
9850,6.11,0.0123,0,0.56,0,0
9851,98.41,0.0123,2,0.55,0,0
9852,21.31,0.0123,0,0.43,0,0
9853,32.86,0.0123,2,0.96,0,0
9854,26.47,0.0123,2,0.7,1,0
9855,29.24,0.0123,1,0.95,0,0
9856,9.95,0.0123,2,0.08,0,0
9857,24.68,0.0123,0,0.36,0,0
9858,21.79,0.0123,1,0.22,0,0
9859,15.38,0.0123,0,0.36,1,0
9860,63.19,0.0123,1,0.16,0,0
9861,20.41,0.0123,2,0.99,0,0
9862,18.02,0.0123,2,0.9,0,0
9863,28.53,0.0123,2,0.23,1,0
9864,4.7,0.0123,2,0.49,0,0
9865,942.98,0.0123,1,0.81,1,1
9866,930.65,0.0123,0,0.57,0,0
9867,52.2,0.0123,1,0.59,0,0
9868,62.97,0.0123,0,0.46,0,0
9869,29.85,0.0123,2,0.94,0,0
9870,8.54,0.0123,1,0.63,0,0
9871,90.14,0.0123,2,0.52,0,0
9872,246.49,0.0123,0,0.11,0,0
9873,24.18,0.0123,1,0.15,1,0
9874,37.39,0.0123,2,0.01,1,0
9875,17.37,4.8088,2,0.17,1,1
9876,1227.85,0.0123,0,0.24,0,1
9877,55.03,0.0123,2,0.98,0,0
9878,95.1,4.8088,2,0.21,1,1
9879,53.13,0.0123,2,0.16,0,0
9880,7.72,0.0123,0,0.01,0,0
9881,23.05,0.0123,2,0.7,0,0
9882,167.0,0.0123,0,0.23,1,0
9883,2545.17,0.0123,2,0.99,0,1
9884,47.15,0.0123,2,0.95,1,1
9885,41.28,0.0123,2,0.55,0,0
9886,31.54,0.0123,1,0.04,0,0
9887,15.62,0.0123,0,0.31,0,0
9888,8.77,0.0123,0,0.75,1,0
9889,88.52,0.0123,0,0.14,0,0
9890,41.64,0.0123,0,0.55,0,0
9891,92.98,0.0123,2,0.68,0,0
9892,12.35,0.0123,0,0.55,0,0
9893,449.94,0.0123,0,0.49,0,0
9894,50.48,0.0123,2,0.79,0,0
9895,4.04,0.0123,2,0.92,0,0
9896,37.02,0.0123,0,0.15,0,0
9897,21.82,0.0123,2,0.53,0,0
9898,50.39,0.0123,2,0.81,0,0
9899,23.81,0.0123,2,0.92,0,0
9900,81.12,0.0123,0,0.56,0,0
9901,22.04,0.0123,2,0.69,0,0
9902,31.45,0.0123,2,0.05,0,0
9903,23.85,0.0123,2,0.35,0,0
9904,31.36,0.0123,0,0.63,0,0
9905,13.85,0.0123,0,0.19,0,0
9906,11.66,0.0123,1,0.98,0,0
9907,13.79,4.8088,0,0.45,0,0
9908,100.2,0.0123,0,0.49,0,0
9909,20.05,0.0123,2,0.73,1,0
9910,17.26,0.0123,2,0.78,0,0
9911,15.09,0.0123,0,0.02,0,0
9912,22.52,0.0123,0,0.71,0,0
9913,28.07,0.0123,0,0.92,0,0
9914,31.98,0.0123,2,0.34,0,0
9915,31.93,0.0123,2,0.75,0,0
9916,31.61,0.0123,2,0.41,0,0
9917,34.89,0.0123,1,0.3,0,0
9918,9.96,0.0123,0,0.89,0,0
9919,46.13,0.0123,2,0.54,0,0
9920,28.19,0.0123,1,0.31,0,0
9921,26.28,4.8088,1,0.32,0,0
9922,39.1,0.0123,0,0.87,0,0
9923,7.6,0.0123,1,0.75,0,0
9924,33.43,0.0123,0,0.82,0,0
9925,21.65,0.0123,0,0.53,0,0
9926,19.62,0.0123,2,0.28,0,0
9927,621.76,0.0123,0,0.29,0,0
9928,45.95,0.0123,1,0.6,0,0
9929,387.64,0.0123,1,0.87,0,0
9930,21.95,0.0123,2,0.35,0,0
9931,35.94,0.0123,0,0.18,0,0
9932,24.57,0.0123,0,0.79,0,0
9933,148.54,0.0123,0,0.08,0,0
9934,38.44,0.0123,2,0.87,0,0
9935,33.33,0.0123,2,0.04,0,0
9936,15.27,0.0123,0,0.9,0,0
9937,921.25,4.8088,0,0.72,0,1
9938,49.18,0.0123,0,0.15,0,0
9939,60.91,0.0123,2,0.62,1,0
9940,38.38,0.0123,0,0.34,1,0
9941,17.42,0.0123,1,0.78,0,0
9942,103.92,0.0123,2,0.46,0,0
9943,73.35,0.0123,0,0.07,0,0
9944,59.02,0.0123,1,0.22,0,0
9945,1733.61,4.8088,1,0.26,0,1
9946,14.3,0.0123,2,0.51,0,0
9947,55.77,4.8088,2,0.6,0,0
9948,810.1,0.0123,2,0.13,0,0
9949,42.31,0.0123,2,0.08,0,0
9950,72.26,0.0123,0,0.51,0,0
9951,822.63,0.0123,2,0.03,0,0
9952,18.51,0.0123,2,0.98,1,1
9953,13.4,0.0123,2,0.98,0,0
9954,36.74,0.0123,1,0.49,0,0
9955,34.59,0.0123,0,0.4,0,0
9956,10.47,0.0123,2,0.93,0,0
9957,30.98,0.0123,0,0.93,1,1
9958,16.51,0.0123,0,0.13,0,0
9959,26.88,0.0123,0,0.53,0,0
9960,24.78,0.0123,0,0.77,1,0
9961,630.38,0.0123,1,0.85,0,0
9962,14.96,0.0123,2,0.72,1,0
9963,446.78,0.0123,0,0.68,0,0
9964,7.84,0.0123,2,0.83,0,0
9965,18.61,0.0123,2,0.99,0,0
9966,46.05,0.0123,0,0.2,0,0
9967,24.89,4.8088,0,0.73,0,0
9968,12.48,0.0123,2,0.1,1,0
9969,38.06,0.0123,0,0.38,0,0
9970,35.98,0.0123,2,0.01,0,0
9971,10.12,0.0123,0,0.59,0,0
9972,14.62,0.0123,0,0.38,0,0
9973,28.72,0.0123,0,0.11,0,0
9974,59.13,0.0123,2,0.01,0,0
9975,74.04,0.0123,0,0.03,0,0
9976,86.55,0.0123,0,0.05,0,0
9977,9.55,0.0123,2,0.21,1,0
9978,1470.87,4.8088,0,0.54,0,1
9979,26.15,0.0123,0,0.5,0,0
9980,28.84,0.0123,0,0.08,0,0
9981,34.73,0.0123,1,0.69,0,0
9982,30.53,0.0123,2,0.52,1,0
9983,34.98,0.0123,0,0.21,0,0
9984,79.34,0.0123,2,0.58,0,0
9985,1468.64,0.0123,2,0.18,0,1
9986,29.97,4.8088,0,0.09,0,0
9987,34.7,0.0123,2,0.35,0,0
9988,617.5,0.0123,2,0.49,0,0
9989,77.63,0.0123,1,0.64,0,0
9990,342.98,0.0123,2,0.44,0,0
9991,27.01,4.8088,0,0.55,1,1
9992,89.6,0.0123,2,0.1,0,0
9993,57.16,0.0123,2,0.02,0,0
9994,335.1,0.0123,0,0.22,1,0
9995,6.44,0.0123,0,0.14,0,0
9996,72.83,0.0123,2,0.2,0,0
9997,23.05,0.0123,0,0.39,0,0
9998,92.49,0.0123,1,0.39,0,0
9999,9.6,0.0123,0,0.65,0,0
10000,44.19,0.0123,1,0.16,0,0
10001,296.71,0.0123,2,0.91,0,0
10002,65.16,0.0123,2,0.46,1,0
10003,52.47,0.0123,2,0.89,0,0
10004,33.16,0.0123,2,0.42,0,0
10005,66.02,0.0123,2,0.87,0,0
10006,289.24,0.0123,0,0.14,0,0
10007,43.62,0.0123,2,0.23,0,0
10008,67.95,0.0123,0,0.58,0,0
10009,66.22,0.0123,2,0.26,0,0
10010,3575.85,0.0123,0,0.34,1,1
10011,35.77,0.0123,2,0.47,1,0
10012,127.65,0.0123,0,0.51,0,0
10013,4.39,0.0123,0,0.24,0,0
10014,18.31,0.0123,2,0.08,0,0
10015,54.47,0.0123,0,0.46,0,0
10016,9.43,0.0123,1,0.52,0,0
10017,19.64,0.0123,2,0.9,0,0
10018,52.72,0.0123,2,0.08,0,0
10019,15.27,0.0123,0,0.39,0,0
10020,29.76,0.0123,2,0.5,0,0
10021,485.44,0.0123,2,0.9,0,0
10022,39.35,0.0123,0,0.32,0,0
10023,7.87,0.0123,0,0.74,0,0
10024,30.62,0.0123,2,0.34,0,0
10025,127.49,0.0123,0,0.56,0,0
10026,3860.69,0.0123,2,0.88,0,1
10027,41.39,0.0123,2,0.96,0,0
10028,71.94,0.0123,0,0.89,0,0
10029,43.01,0.0123,2,0.82,0,0
10030,68.88,0.0123,0,0.46,0,0
10031,8.81,4.8088,0,0.95,0,1
10032,453.53,0.0123,0,0.72,0,0
10033,20.52,0.0123,0,0.24,0,0
10034,26.16,0.0123,2,0.69,0,0
10035,36.19,0.0123,0,0.58,0,0
10036,12.12,0.0123,0,0.48,1,0
10037,21.94,0.0123,0,0.29,0,0
10038,759.41,0.0123,2,0.78,0,0
10039,26.66,0.0123,0,0.85,0,0
