Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud
TRX-006145,2025-02-07 13:05:00,CUST-1123,5.98,Transport,0.0123,Web_Browser,0.71,102.12,0,0,0
TRX-006146,2025-03-02 13:14:00,CUST-1077,18.34,Groceries,0.0123,iOS,0.85,159.02,1,0,0
TRX-006147,2025-03-25 08:40:00,CUST-1560,17.22,Transport,0.0123,iOS,0.05,57.73,0,0,0
TRX-006148,2025-01-13 21:38:00,CUST-1205,13.81,Transport,0.0123,Android,0.02,142.6,0,0,0
TRX-006149,2025-01-07 13:16:00,CUST-1574,13.01,Transport,4.8088,Android,0.95,108.35,0,0,1
TRX-006150,2025-03-12 22:47:00,CUST-1926,2640.97,Luxury_Goods,0.0123,iOS,0.67,149.49,0,0,1
TRX-006151,2025-03-05 16:54:00,CUST-1662,44.88,Groceries,0.0123,Android,0.38,123.08,0,0,0
TRX-006152,2025-01-12 13:58:00,CUST-1737,690.57,Luxury_Goods,0.0123,Android,0.66,60.55,1,0,1
TRX-006153,2025-02-21 22:02:00,CUST-1416,21.82,Food_Dining,0.0123,Android,0.81,105.23,0,0,0
TRX-006154,2025-02-22 17:25:00,CUST-1189,34.9,Food_Dining,0.0123,Android,0.29,102.69,1,0,0
TRX-006155,2025-01-30 13:14:00,CUST-1550,6.48,Food_Dining,0.0123,Android,0.88,123.6,0,0,0
TRX-006156,2025-01-16 01:35:00,CUST-1225,60.92,Groceries,4.8088,iOS,0.14,128.31,0,1,1
TRX-006157,2025-02-01 14:20:00,CUST-1896,47.6,Groceries,0.0123,Android,0.04,112.97,1,0,0
TRX-006158,2025-02-03 12:37:00,CUST-1121,7.47,Transport,0.0123,Android,0.78,103.8,0,0,0
TRX-006159,2025-01-02 14:36:00,CUST-1536,117.72,Online_Services,0.0123,Android,1.0,127.94,0,0,0
TRX-006160,2025-01-04 08:43:00,CUST-1579,10.73,Transport,0.0123,iOS,0.15,141.35,1,0,0
TRX-006161,2025-03-07 03:38:00,CUST-1496,65.01,Groceries,0.0123,Android,0.18,108.07,0,1,0
TRX-006162,2025-03-03 02:16:00,CUST-1199,3.46,Transport,0.0123,Android,0.37,66.32,0,1,0
TRX-006163,2025-02-27 00:19:00,CUST-1337,54.16,Groceries,0.0123,Android,0.41,83.65,0,1,0
TRX-006164,2025-03-27 17:15:00,CUST-1970,12.81,Transport,0.0123,iOS,0.85,121.02,0,0,0
TRX-006165,2025-02-04 15:19:00,CUST-1402,15.5,Food_Dining,4.8088,Android,0.1,116.88,0,0,0
TRX-006166,2025-01-12 20:39:00,CUST-1960,8.24,Transport,0.0123,Android,0.39,142.81,1,0,0
TRX-006167,2025-03-01 15:45:00,CUST-1491,20.89,Transport,0.0123,Android,0.04,53.89,1,0,0
TRX-006168,2025-02-02 01:34:00,CUST-1299,21.88,Food_Dining,0.0123,Android,0.39,117.96,1,1,0
TRX-006169,2025-03-25 03:34:00,CUST-1908,38.15,Food_Dining,0.0123,iOS,0.39,96.3,0,1,0
TRX-006170,2025-01-16 06:23:00,CUST-1689,11.2,Transport,0.0123,Android,0.42,111.14,0,0,0
TRX-006171,2025-02-10 10:57:00,CUST-1860,286.72,Electronics,0.0123,iOS,0.22,80.31,0,0,0
TRX-006172,2025-02-10 05:44:00,CUST-1798,24.54,Food_Dining,0.0123,iOS,0.97,94.59,0,0,0
TRX-006173,2025-01-17 09:46:00,CUST-1970,21.71,Food_Dining,0.0123,iOS,0.24,140.82,0,0,0
TRX-006174,2025-01-30 17:52:00,CUST-1262,892.3,Luxury_Goods,0.0123,Android,0.62,100.46,0,0,1
TRX-006175,2025-02-17 11:29:00,CUST-1185,42.96,Food_Dining,4.8088,Android,0.19,109.37,0,0,0
TRX-006176,2025-01-08 05:48:00,CUST-1426,21.05,Transport,4.8088,iOS,0.51,94.23,0,0,0
TRX-006177,2025-03-10 18:12:00,CUST-1613,44.32,Groceries,0.0123,Android,0.48,95.35,0,0,0
TRX-006178,2025-02-03 18:49:00,CUST-1185,23.85,Online_Services,0.0123,iOS,0.25,94.46,0,0,0
TRX-006179,2025-03-12 19:26:00,CUST-1798,31.57,Food_Dining,0.0123,Android,0.09,65.97,0,0,0
TRX-006180,2025-03-05 17:33:00,CUST-1244,2305.95,Luxury_Goods,0.0123,iOS,0.53,102.43,0,0,1
TRX-006181,2025-03-10 06:50:00,CUST-1024,41.93,Food_Dining,0.0123,iOS,0.5,113.54,0,0,0
TRX-006182,2025-01-11 07:29:00,CUST-1697,42.65,Food_Dining,0.0123,Android,0.45,115.98,1,0,0
TRX-006183,2025-03-30 22:12:00,CUST-1664,14.26,Food_Dining,0.0123,Web_Browser,0.24,118.19,1,0,0
TRX-006184,2025-03-17 09:15:00,CUST-1914,597.24,Electronics,0.0123,iOS,0.4,138.72,0,0,0
TRX-006185,2025-01-10 18:58:00,CUST-1371,48.73,Food_Dining,0.0123,Android,0.98,89.37,0,0,0
TRX-006186,2025-02-17 13:13:00,CUST-1004,142.12,Food_Dining,0.0123,iOS,0.41,108.65,0,0,0
TRX-006187,2025-02-25 23:56:00,CUST-1252,17.17,Food_Dining,0.0123,iOS,1.0,84.88,0,0,0
TRX-006188,2025-01-30 20:16:00,CUST-1576,15.78,Food_Dining,0.0123,iOS,0.46,92.92,0,0,0
TRX-006189,2025-03-31 18:53:00,CUST-1985,668.96,Electronics,0.0123,iOS,0.61,125.12,0,0,0
TRX-006190,2025-03-23 09:30:00,CUST-1417,19.93,Food_Dining,0.0123,Web_Browser,0.95,101.8,1,0,0
TRX-006191,2025-03-18 08:05:00,CUST-1173,37.17,Online_Services,0.0123,Web_Browser,0.72,134.94,0,0,0
TRX-006192,2025-02-11 01:17:00,CUST-1316,80.04,Online_Services,0.0123,iOS,0.94,140.25,0,1,1
TRX-006193,2025-02-09 02:47:00,CUST-1262,53.44,Online_Services,0.0123,Android,0.1,81.35,1,1,0
TRX-006194,2025-03-13 23:27:00,CUST-1509,15.15,Transport,0.0123,Android,0.84,108.06,0,0,0
TRX-006195,2025-01-26 17:20:00,CUST-1047,62.32,Online_Services,0.0123,iOS,0.96,66.68,1,0,0
TRX-006196,2025-02-23 22:19:00,CUST-1831,51.09,Groceries,0.0123,Android,0.76,118.36,1,0,0
TRX-006197,2025-03-10 11:26:00,CUST-1541,86.36,Groceries,0.0123,iOS,0.9,46.31,0,0,0
TRX-006198,2025-02-24 08:46:00,CUST-1745,8.58,Transport,4.8088,iOS,0.52,123.78,0,0,0
TRX-006199,2025-01-31 01:16:00,CUST-1966,38.48,Groceries,0.0123,iOS,0.88,123.55,0,1,1
TRX-006200,2025-03-04 04:57:00,CUST-1021,38.13,Groceries,0.0123,iOS,0.27,87.27,0,1,0
TRX-006201,2025-02-19 21:36:00,CUST-1524,26.21,Food_Dining,0.0123,Android,0.78,100.68,0,0,0
TRX-006202,2025-01-17 19:33:00,CUST-1285,49.66,Groceries,0.0123,iOS,0.58,119.44,0,0,0
TRX-006203,2025-01-22 15:01:00,CUST-1008,10.89,Transport,4.8088,iOS,0.73,95.77,0,0,0
TRX-006204,2025-01-27 18:08:00,CUST-1122,114.7,Groceries,0.0123,iOS,0.93,49.4,0,0,0
TRX-006205,2025-01-30 13:11:00,CUST-1937,22.48,Transport,0.0123,iOS,0.2,58.33,0,0,0
TRX-006206,2025-01-25 10:43:00,CUST-1437,82.08,Groceries,0.0123,iOS,0.28,57.73,1,0,0
TRX-006207,2025-01-01 21:24:00,CUST-1884,24.84,Groceries,0.0123,iOS,0.68,96.48,0,0,0
TRX-006208,2025-03-09 18:20:00,CUST-1703,612.58,Electronics,0.0123,iOS,0.58,98.69,1,0,0
TRX-006209,2025-02-23 20:15:00,CUST-1816,45.67,Groceries,0.0123,Android,0.94,117.03,1,0,0
TRX-006210,2025-02-19 04:24:00,CUST-1537,722.68,Electronics,0.0123,iOS,0.07,73.07,0,1,1
TRX-006211,2025-01-15 13:23:00,CUST-1057,33.16,Food_Dining,0.0123,iOS,0.45,96.32,0,0,0
TRX-006212,2025-03-29 00:29:00,CUST-1376,37.99,Groceries,0.0123,iOS,0.23,104.76,1,1,0
TRX-006213,2025-02-18 01:53:00,CUST-1589,31.11,Transport,0.0123,Android,0.19,82.13,0,1,0
TRX-006214,2025-03-17 13:37:00,CUST-1962,5.79,Transport,0.0123,iOS,0.67,130.75,0,0,0
TRX-006215,2025-01-17 06:38:00,CUST-1428,57.82,Online_Services,0.0123,Web_Browser,0.34,133.41,0,0,0
TRX-006216,2025-01-11 15:24:00,CUST-1800,28.08,Food_Dining,0.0123,Web_Browser,0.97,138.12,1,0,0
TRX-006217,2025-02-17 22:20:00,CUST-1170,6.88,Transport,0.0123,iOS,0.7,47.21,0,0,0
TRX-006218,2025-03-01 07:31:00,CUST-1078,48.05,Groceries,0.0123,Web_Browser,0.97,82.44,1,0,0
TRX-006219,2025-01-11 07:17:00,CUST-1672,6.72,Transport,0.0123,Android,0.34,91.78,1,0,0
TRX-006220,2025-01-14 08:29:00,CUST-1631,11.85,Food_Dining,0.0123,iOS,0.69,98.46,0,0,0
TRX-006221,2025-01-12 08:56:00,CUST-1474,34.17,Online_Services,0.0123,iOS,0.1,113.63,1,0,0
TRX-006222,2025-02-18 05:00:00,CUST-1705,80.23,Groceries,0.0123,Android,0.55,133.62,0,0,0
TRX-006223,2025-01-14 11:12:00,CUST-1309,39.11,Transport,0.0123,Android,0.37,108.61,0,0,0
TRX-006224,2025-03-01 14:56:00,CUST-1471,19.13,Food_Dining,0.0123,iOS,0.32,98.55,1,0,0
TRX-006225,2025-02-26 02:43:00,CUST-1540,484.29,Electronics,0.0123,iOS,0.03,152.14,0,1,0
TRX-006226,2025-02-24 10:25:00,CUST-1507,15.86,Transport,0.0123,iOS,0.09,110.84,0,0,0
TRX-006227,2025-01-22 20:13:00,CUST-1109,34.42,Food_Dining,0.0123,Android,0.46,86.46,0,0,0
TRX-006228,2025-02-06 11:15:00,CUST-1580,74.5,Food_Dining,0.0123,Android,0.06,72.64,0,0,0
TRX-006229,2025-03-06 00:49:00,CUST-1546,9.04,Transport,0.0123,iOS,0.16,151.99,0,1,0
TRX-006230,2025-02-28 18:41:00,CUST-1193,14.8,Transport,0.0123,Web_Browser,0.64,40.4,0,0,0
TRX-006231,2025-03-29 09:41:00,CUST-1741,20.3,Food_Dining,0.0123,iOS,0.54,80.04,1,0,0
TRX-006232,2025-02-18 02:35:00,CUST-1839,126.81,Groceries,0.0123,iOS,0.69,115.76,0,1,0
TRX-006233,2025-02-03 22:10:00,CUST-1366,56.96,Groceries,0.0123,Android,0.29,78.97,0,0,0
TRX-006234,2025-03-07 08:16:00,CUST-1307,16.7,Food_Dining,0.0123,iOS,0.17,51.78,0,0,0
TRX-006235,2025-01-03 20:31:00,CUST-1035,49.46,Online_Services,0.0123,iOS,0.19,100.91,0,0,0
TRX-006236,2025-03-18 22:46:00,CUST-1248,14.0,Transport,0.0123,iOS,0.03,135.99,0,0,0
TRX-006237,2025-03-26 00:14:00,CUST-1255,16.05,Food_Dining,0.0123,Android,0.36,85.99,0,1,0
TRX-006238,2025-03-26 14:10:00,CUST-1425,23.88,Groceries,4.8088,Android,0.42,89.23,0,0,0
TRX-006239,2025-03-27 12:18:00,CUST-1657,28.53,Groceries,0.0123,Android,0.44,98.79,0,0,0
TRX-006240,2025-03-22 05:29:00,CUST-1832,40.59,Food_Dining,0.0123,Android,0.1,56.37,1,0,0
TRX-006241,2025-03-02 17:48:00,CUST-1489,55.55,Food_Dining,0.0123,iOS,0.65,97.03,1,0,0
TRX-006242,2025-01-04 03:26:00,CUST-1276,39.4,Groceries,0.0123,iOS,0.92,120.57,1,1,1
TRX-006243,2025-01-06 16:54:00,CUST-1708,90.69,Groceries,0.0123,iOS,0.53,111.04,0,0,0
TRX-006244,2025-03-29 01:54:00,CUST-1742,32.13,Groceries,0.0123,iOS,0.64,125.36,1,1,0
TRX-006245,2025-02-28 13:21:00,CUST-1766,44.71,Food_Dining,0.0123,Android,0.65,199.39,0,0,0
TRX-006246,2025-01-19 14:20:00,CUST-1853,80.81,Groceries,0.0123,iOS,0.45,69.73,1,0,0
TRX-006247,2025-01-18 22:07:00,CUST-1890,24.2,Food_Dining,0.0123,Android,0.79,94.86,1,0,0
TRX-006248,2025-03-01 16:22:00,CUST-1282,42.55,Groceries,0.0123,iOS,0.15,171.49,1,0,0
TRX-006249,2025-03-25 23:11:00,CUST-1066,18.26,Groceries,0.0123,Android,0.83,30.69,0,0,0
TRX-006250,2025-03-01 10:21:00,CUST-1015,26.6,Food_Dining,0.0123,iOS,0.18,89.86,1,0,0
TRX-006251,2025-03-17 20:53:00,CUST-1668,37.49,Groceries,0.0123,iOS,0.66,121.47,0,0,0
TRX-006252,2025-01-06 15:36:00,CUST-1338,376.36,Electronics,0.0123,Android,0.99,99.36,0,0,0
TRX-006253,2025-01-25 07:13:00,CUST-1219,15.68,Transport,0.0123,Android,0.14,109.96,1,0,0
TRX-006254,2025-03-13 13:13:00,CUST-1237,17.09,Transport,0.0123,Web_Browser,0.03,74.7,0,0,0
TRX-006255,2025-02-12 10:03:00,CUST-1127,33.39,Food_Dining,0.0123,Android,0.48,75.79,0,0,0
TRX-006256,2025-03-07 03:37:00,CUST-1039,32.91,Food_Dining,0.0123,Android,0.48,56.23,0,1,0
TRX-006257,2025-01-27 17:33:00,CUST-1156,27.69,Groceries,0.0123,Android,0.83,78.39,0,0,0
TRX-006258,2025-01-18 09:25:00,CUST-1211,40.38,Food_Dining,4.8088,Android,0.99,104.37,1,0,1
TRX-006259,2025-01-19 11:38:00,CUST-1922,161.31,Electronics,4.8088,Android,0.98,53.07,1,0,1
TRX-006260,2025-03-07 10:56:00,CUST-1862,27.03,Groceries,0.0123,Android,0.04,158.34,0,0,0
TRX-006261,2025-03-02 01:24:00,CUST-1933,10.97,Transport,0.0123,Android,0.94,106.39,1,1,1
TRX-006262,2025-02-24 17:02:00,CUST-1819,23.34,Transport,0.0123,Web_Browser,0.81,100.63,0,0,0
TRX-006263,2025-03-20 12:24:00,CUST-1646,48.98,Groceries,0.0123,Android,0.31,130.78,0,0,0
TRX-006264,2025-01-11 02:47:00,CUST-1709,18.61,Food_Dining,0.0123,iOS,0.94,44.7,1,1,1
TRX-006265,2025-01-06 07:29:00,CUST-1872,55.48,Food_Dining,0.0123,Android,0.27,126.51,0,0,0
TRX-006266,2025-02-26 05:42:00,CUST-1269,33.7,Groceries,0.0123,iOS,0.72,87.63,0,0,0
TRX-006267,2025-03-31 03:21:00,CUST-1271,1705.56,Luxury_Goods,0.0123,iOS,0.96,116.9,0,1,1
TRX-006268,2025-01-02 02:28:00,CUST-1906,20.96,Transport,0.0123,Android,0.54,76.09,0,1,0
TRX-006269,2025-02-16 11:27:00,CUST-1039,64.97,Online_Services,0.0123,Android,0.81,86.51,1,0,0
TRX-006270,2025-01-10 09:15:00,CUST-1101,191.25,Groceries,0.0123,Android,0.5,48.54,0,0,0
TRX-006271,2025-01-25 13:27:00,CUST-1117,12.15,Food_Dining,0.0123,iOS,0.49,125.5,1,0,0
TRX-006272,2025-01-21 10:30:00,CUST-1664,88.4,Groceries,0.0123,Android,0.84,67.98,0,0,0
TRX-006273,2025-02-13 09:47:00,CUST-1260,435.15,Electronics,0.0123,Android,0.07,78.17,0,0,0
TRX-006274,2025-03-12 03:04:00,CUST-1172,23.03,Food_Dining,0.0123,Android,0.45,117.5,0,1,0
TRX-006275,2025-03-16 15:46:00,CUST-1995,30.98,Groceries,0.0123,Android,0.21,135.93,1,0,0
TRX-006276,2025-02-11 09:12:00,CUST-1106,528.22,Electronics,0.0123,Android,0.27,65.17,0,0,0
TRX-006277,2025-02-16 14:20:00,CUST-1059,6.18,Transport,0.0123,Android,0.44,169.66,1,0,0
TRX-006278,2025-02-03 15:43:00,CUST-1850,24.22,Transport,0.0123,iOS,0.75,124.4,0,0,0
TRX-006279,2025-03-31 04:18:00,CUST-1173,29.36,Food_Dining,0.0123,iOS,0.56,64.9,0,1,0
TRX-006280,2025-01-22 00:58:00,CUST-1081,28.19,Food_Dining,0.0123,iOS,0.75,58.4,0,1,0
TRX-006281,2025-02-25 18:10:00,CUST-1029,39.8,Groceries,0.0123,iOS,0.42,82.84,0,0,0
TRX-006282,2025-02-26 01:30:00,CUST-1869,578.55,Electronics,0.0123,Android,0.35,67.66,0,1,1
TRX-006283,2025-03-11 16:41:00,CUST-1684,6.65,Transport,0.0123,Web_Browser,0.55,117.12,0,0,0
TRX-006284,2025-03-20 12:34:00,CUST-1000,8.39,Transport,0.0123,iOS,0.23,94.05,0,0,0
TRX-006285,2025-01-24 18:46:00,CUST-1191,10.86,Transport,0.0123,iOS,0.7,78.21,0,0,0
TRX-006286,2025-01-28 01:14:00,CUST-1876,296.98,Electronics,0.0123,Web_Browser,0.32,67.5,0,1,0
TRX-006287,2025-01-12 06:54:00,CUST-1842,12.08,Transport,0.0123,Android,0.47,68.62,1,0,0
TRX-006288,2025-03-14 08:36:00,CUST-1186,38.46,Food_Dining,0.0123,Web_Browser,0.05,91.76,0,0,0
TRX-006289,2025-02-19 02:49:00,CUST-1536,26.09,Food_Dining,0.0123,iOS,0.95,98.23,0,1,1
TRX-006290,2025-02-26 03:36:00,CUST-1235,32.19,Food_Dining,0.0123,Android,0.37,83.54,0,1,0
TRX-006291,2025-02-14 11:00:00,CUST-1276,58.21,Food_Dining,0.0123,Android,0.47,107.04,0,0,0
TRX-006292,2025-03-22 21:05:00,CUST-1966,120.12,Groceries,0.0123,Web_Browser,0.93,94.9,1,0,0
TRX-006293,2025-01-31 22:13:00,CUST-1159,143.84,Electronics,0.0123,iOS,0.94,58.37,0,0,0
TRX-006294,2025-02-02 16:53:00,CUST-1331,77.5,Groceries,0.0123,Web_Browser,0.4,46.98,1,0,0
TRX-006295,2025-01-02 00:38:00,CUST-1746,37.07,Groceries,0.0123,iOS,0.54,118.1,0,1,0
TRX-006296,2025-02-12 19:48:00,CUST-1868,58.51,Online_Services,0.0123,iOS,0.97,102.96,0,0,0
TRX-006297,2025-01-27 12:13:00,CUST-1244,24.58,Food_Dining,0.0123,iOS,0.2,123.54,0,0,0
TRX-006298,2025-02-24 22:30:00,CUST-1939,24.74,Food_Dining,0.0123,Web_Browser,0.16,126.18,0,0,0
TRX-006299,2025-01-20 04:09:00,CUST-1409,512.85,Electronics,0.0123,Android,0.37,99.12,0,1,1
TRX-006300,2025-02-21 15:39:00,CUST-1744,49.5,Groceries,0.0123,iOS,0.54,81.47,0,0,0
TRX-006301,2025-03-21 12:40:00,CUST-1222,13.5,Transport,0.0123,iOS,0.87,79.45,0,0,0
TRX-006302,2025-01-11 20:59:00,CUST-1620,65.87,Groceries,0.0123,iOS,0.23,89.12,1,0,0
TRX-006303,2025-02-05 16:29:00,CUST-1351,2947.34,Luxury_Goods,0.0123,iOS,0.41,147.5,0,0,1
TRX-006304,2025-01-01 02:27:00,CUST-1974,34.41,Transport,4.8088,Android,0.32,119.68,0,1,1
TRX-006305,2025-03-12 21:38:00,CUST-1480,45.26,Groceries,0.0123,iOS,0.45,76.18,0,0,0
TRX-006306,2025-03-25 22:33:00,CUST-1613,64.45,Groceries,0.0123,Android,0.78,149.11,0,0,0
TRX-006307,2025-03-27 18:43:00,CUST-1930,86.31,Groceries,0.0123,Android,0.92,144.59,0,0,0
TRX-006308,2025-02-21 12:35:00,CUST-1479,41.47,Food_Dining,0.0123,Android,0.4,114.22,0,0,0
TRX-006309,2025-02-16 16:48:00,CUST-1071,789.26,Electronics,0.0123,Android,0.78,78.31,1,0,0
TRX-006310,2025-01-06 08:14:00,CUST-1586,43.31,Food_Dining,0.0123,Android,0.78,95.26,0,0,0
TRX-006311,2025-01-19 11:22:00,CUST-1054,53.89,Food_Dining,0.0123,iOS,0.7,118.61,1,0,0
TRX-006312,2025-02-02 07:27:00,CUST-1726,24.41,Transport,0.0123,iOS,0.5,78.58,1,0,0
TRX-006313,2025-02-25 04:29:00,CUST-1647,23.57,Groceries,0.0123,iOS,0.25,101.64,0,1,0
TRX-006314,2025-02-03 03:20:00,CUST-1216,45.2,Groceries,0.0123,Android,0.51,62.48,0,1,0
TRX-006315,2025-02-21 12:38:00,CUST-1599,35.26,Groceries,0.0123,Android,0.33,127.63,0,0,0
TRX-006316,2025-02-14 21:28:00,CUST-1341,12.56,Transport,0.0123,iOS,0.07,76.42,0,0,0
TRX-006317,2025-02-04 02:34:00,CUST-1794,420.45,Electronics,0.0123,Android,0.27,84.4,0,1,0
TRX-006318,2025-03-12 12:34:00,CUST-1021,50.07,Online_Services,0.0123,iOS,0.51,66.42,0,0,0
TRX-006319,2025-03-27 21:09:00,CUST-1562,289.09,Electronics,0.0123,iOS,0.98,59.38,0,0,0
TRX-006320,2025-01-05 12:05:00,CUST-1572,36.98,Groceries,0.0123,iOS,0.83,81.79,1,0,0
TRX-006321,2025-03-10 07:15:00,CUST-1675,58.24,Food_Dining,0.0123,iOS,0.11,49.96,0,0,0
TRX-006322,2025-02-18 11:26:00,CUST-1221,120.5,Groceries,0.0123,iOS,0.47,96.38,0,0,0
TRX-006323,2025-01-06 05:24:00,CUST-1849,51.48,Online_Services,0.0123,Web_Browser,0.96,104.47,0,0,0
TRX-006324,2025-01-07 07:16:00,CUST-1013,75.01,Groceries,0.0123,iOS,0.89,123.18,0,0,0
TRX-006325,2025-01-18 20:15:00,CUST-1407,10.17,Transport,0.0123,iOS,0.6,121.21,1,0,0
TRX-006326,2025-03-20 07:16:00,CUST-1241,49.94,Food_Dining,4.8088,iOS,0.38,114.94,0,0,0
TRX-006327,2025-01-16 16:50:00,CUST-1035,12.12,Transport,0.0123,iOS,0.61,23.17,0,0,0
TRX-006328,2025-01-09 15:37:00,CUST-1836,37.71,Food_Dining,0.0123,Android,0.47,92.67,0,0,0
TRX-006329,2025-02-25 05:13:00,CUST-1172,2294.75,Luxury_Goods,0.0123,iOS,0.27,91.25,0,0,1
TRX-006330,2025-03-21 08:38:00,CUST-1922,11.9,Transport,0.0123,iOS,0.23,101.35,0,0,0
TRX-006331,2025-01-01 23:19:00,CUST-1192,38.42,Food_Dining,0.0123,Android,0.48,79.73,0,0,0
TRX-006332,2025-03-29 08:07:00,CUST-1276,2755.22,Luxury_Goods,0.0123,Web_Browser,0.87,133.24,1,0,1
TRX-006333,2025-02-20 22:23:00,CUST-1964,43.83,Groceries,0.0123,Android,0.48,89.66,0,0,0
TRX-006334,2025-01-03 17:54:00,CUST-1585,42.56,Transport,0.0123,Android,0.04,54.2,0,0,0
TRX-006335,2025-01-01 19:36:00,CUST-1741,65.98,Food_Dining,0.0123,Android,0.65,100.02,0,0,0
TRX-006336,2025-01-31 19:50:00,CUST-1546,16.47,Transport,0.0123,iOS,0.95,93.72,0,0,0
TRX-006337,2025-03-14 10:46:00,CUST-1787,121.12,Groceries,0.0123,iOS,0.31,85.07,0,0,0
TRX-006338,2025-01-28 06:20:00,CUST-1625,24.45,Groceries,0.0123,iOS,0.77,74.32,0,0,0
TRX-006339,2025-03-10 07:18:00,CUST-1320,20.88,Transport,0.0123,Android,0.97,68.81,0,0,0
TRX-006340,2025-03-09 16:35:00,CUST-1799,16.09,Groceries,0.0123,Web_Browser,0.24,100.13,1,0,0
TRX-006341,2025-02-05 02:13:00,CUST-1414,17.11,Transport,0.0123,iOS,0.1,81.78,0,1,0
TRX-006342,2025-02-27 18:31:00,CUST-1203,80.85,Online_Services,0.0123,Web_Browser,0.39,106.02,0,0,0
TRX-006343,2025-02-21 12:58:00,CUST-1336,29.18,Groceries,0.0123,Android,0.2,117.09,0,0,0
TRX-006344,2025-02-17 17:46:00,CUST-1726,43.97,Food_Dining,0.0123,Android,0.43,126.6,0,0,0
TRX-006345,2025-01-10 07:28:00,CUST-1217,10.23,Transport,0.0123,Web_Browser,0.94,74.05,0,0,0
TRX-006346,2025-03-30 07:25:00,CUST-1538,17.65,Online_Services,0.0123,iOS,0.46,86.58,1,0,0
TRX-006347,2025-02-08 11:19:00,CUST-1747,77.76,Groceries,0.0123,Android,0.29,85.18,1,0,0
TRX-006348,2025-02-03 08:34:00,CUST-1014,15.15,Transport,0.0123,Android,0.02,103.67,0,0,0
TRX-006349,2025-02-23 14:13:00,CUST-1670,31.78,Food_Dining,0.0123,iOS,0.74,134.64,1,0,0
TRX-006350,2025-01-28 10:32:00,CUST-1787,37.74,Food_Dining,0.0123,Android,0.39,114.39,0,0,0
TRX-006351,2025-02-19 11:06:00,CUST-1047,16.16,Food_Dining,0.0123,iOS,0.74,48.47,0,0,0
TRX-006352,2025-03-02 17:00:00,CUST-1947,43.46,Groceries,0.0123,Web_Browser,0.23,84.39,1,0,0
TRX-006353,2025-02-26 15:12:00,CUST-1365,20.67,Food_Dining,0.0123,Android,0.02,142.34,0,0,0
TRX-006354,2025-02-05 21:42:00,CUST-1553,63.65,Groceries,0.0123,iOS,0.67,98.95,0,0,0
TRX-006355,2025-01-28 03:59:00,CUST-1160,42.78,Online_Services,0.0123,Android,0.11,129.23,0,1,0
TRX-006356,2025-02-07 15:07:00,CUST-1141,11.83,Transport,0.0123,Android,0.57,62.28,0,0,0
TRX-006357,2025-01-22 21:51:00,CUST-1367,57.91,Food_Dining,0.0123,iOS,0.85,119.0,0,0,0
TRX-006358,2025-01-28 21:51:00,CUST-1317,14.63,Transport,0.0123,Android,0.9,79.29,0,0,0
TRX-006359,2025-02-11 02:17:00,CUST-1807,24.7,Transport,0.0123,iOS,0.92,146.68,0,1,1
TRX-006360,2025-02-13 22:45:00,CUST-1677,34.13,Food_Dining,0.0123,Web_Browser,0.98,133.42,0,0,0
TRX-006361,2025-03-17 17:22:00,CUST-1565,24.76,Groceries,0.0123,Android,0.6,101.0,0,0,0
TRX-006362,2025-03-15 06:21:00,CUST-1621,16.89,Transport,0.0123,Android,0.42,103.25,1,0,0
TRX-006363,2025-01-15 17:30:00,CUST-1660,45.05,Groceries,0.0123,iOS,0.14,146.4,0,0,0
TRX-006364,2025-02-23 03:56:00,CUST-1436,19.42,Online_Services,0.0123,iOS,0.46,54.13,1,1,0
TRX-006365,2025-02-28 14:49:00,CUST-1329,58.24,Online_Services,0.0123,iOS,0.12,70.96,0,0,0
TRX-006366,2025-01-30 14:02:00,CUST-1233,55.29,Online_Services,0.0123,Android,0.23,72.21,0,0,0
TRX-006367,2025-03-27 09:21:00,CUST-1068,35.23,Online_Services,0.0123,Android,0.56,85.71,0,0,0
TRX-006368,2025-01-24 19:49:00,CUST-1124,43.15,Groceries,0.0123,iOS,0.94,121.42,0,0,0
TRX-006369,2025-02-10 13:21:00,CUST-1235,12.71,Transport,0.0123,Android,0.6,160.94,0,0,0
TRX-006370,2025-02-22 04:36:00,CUST-1181,11.77,Transport,0.0123,Android,0.98,110.12,1,1,1
TRX-006371,2025-02-01 10:48:00,CUST-1078,2517.28,Luxury_Goods,0.0123,iOS,0.54,76.05,1,0,1
TRX-006372,2025-01-30 06:56:00,CUST-1439,18.62,Food_Dining,0.0123,Web_Browser,0.17,117.55,0,0,0
TRX-006373,2025-03-10 09:43:00,CUST-1692,10.5,Transport,0.0123,Web_Browser,0.32,65.03,0,0,0
TRX-006374,2025-03-01 20:27:00,CUST-1966,17.37,Food_Dining,0.0123,Android,0.95,104.13,1,0,0
TRX-006375,2025-01-27 12:56:00,CUST-1568,39.11,Online_Services,0.0123,iOS,0.06,164.21,0,0,0
TRX-006376,2025-02-01 14:40:00,CUST-1483,63.59,Online_Services,0.0123,iOS,0.57,52.72,1,0,0
TRX-006377,2025-02-28 23:07:00,CUST-1530,736.37,Electronics,0.0123,Android,0.19,126.5,0,0,0
